gene_id,Pheno,GeneEff,colors,scoreType,score,timeOrder
HUWE1,Affected,inframe_deletion,tan,ExACpLI,1,6
HUWE1,Affected,missense,tan,ExACpLI,1,6
HUWE1,Affected,missense,tan,ExACpLI,1,6
HUWE1,Unaffected,missense,tan,ExACpLI,1,6
HUWE1,Affected,missense,tan,ExACpLI,1,6
HUWE1,Affected,missense,tan,ExACpLI,1,6
HUWE1,Affected,missense,tan,ExACpLI,1,6
HUWE1,Affected,synonymous,tan,ExACpLI,1,6
HUWE1,Affected,missense,tan,ExACpLI,1,6
NONO,Affected,missense,greenyellow,ExACpLI,0.9939465,2
OGT,Unaffected,missense,greenyellow,ExACpLI,0.9999472,2
POF1B,Affected,missense,greenyellow,ExACpLI,0.000181225,2
CHM,Affected,splice_acceptor,tan,ExACpLI,0.997851,6
CHM,Affected,splice_acceptor,tan,ExACpLI,0.997851,6
HNRNPH2,Affected,missense,blue,ExACpLI,0.8682842,5
PSMD10,Affected,synonymous,tan,ExACpLI,0.40360317,6
DCX,Unaffected,missense,blue,ExACpLI,0.86319643,5
PGRMC1,Unaffected,missense,yellow,ExACpLI,0.62239695,4
CUL4B,Affected,splice_donor,greenyellow,ExACpLI,0.9998467,2
THOC2,Affected,missense,greenyellow,ExACpLI,0.99999994,2
THOC2,Unaffected,synonymous,greenyellow,ExACpLI,0.99999994,2
STAG2,Affected,synonymous,tan,ExACpLI,0.9999998,6
STAG2,Unaffected,missense,tan,ExACpLI,0.9999998,6
AIFM1,Unaffected,missense,tan,ExACpLI,0.98463154,6
FHL1,Unaffected,missense,greenyellow,ExACpLI,0.91848075,2
FHL1,Affected,synonymous,greenyellow,ExACpLI,0.91848075,2
ARHGEF6,Affected,missense,tan,ExACpLI,0.9982121,6
HCFC1,Unaffected,missense,yellow,ExACpLI,0.99999595,4
MECP2,Affected,frameshift,blue,ExACpLI,0.69808906,5
MECP2,Affected,frameshift,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,stop_gained,blue,ExACpLI,0.69808906,5
MECP2,Affected,stop_gained,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,stop_gained,blue,ExACpLI,0.69808906,5
MECP2,Affected,frameshift,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Unaffected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,stop_gained,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
MECP2,Affected,missense,blue,ExACpLI,0.69808906,5
FLNA,Affected,missense,black,ExACpLI,1,3
FLNA,Unaffected,synonymous,black,ExACpLI,1,3
EMD,Affected,missense,tan,ExACpLI,0.84440845,6
GDI1,Affected,missense,yellow,ExACpLI,0.987884,4
GDI1,Affected,missense,yellow,ExACpLI,0.987884,4
G6PD,Affected,missense,greenyellow,ExACpLI,0.96639144,2
G6PD,Affected,missense,greenyellow,ExACpLI,0.96639144,2
ATAD3A,Unaffected,missense,tan,CADD13,26,6
ATAD3A,Affected,missense,tan,CADD13,23.7,6
GNB1,Affected,missense,yellow,CADD13,35,4
ACOT7,Affected,missense,blue,CADD13,22.9,5
ENO1,Affected,missense,magenta,CADD13,23.8,1
SRM,Unaffected,missense,blue,CADD13,24.8,5
CROCC,Affected,missense,black,CADD13,34,3
ALDH4A1,Affected,missense,tan,CADD13,23.5,6
CAPZB,Affected,missense,yellow,CADD13,25.3,4
CDC42,Affected,missense,yellow,CADD13,24.8,4
KDM1A,Affected,stop_gained,greenyellow,CADD13,38,2
KDM1A,Affected,missense,greenyellow,CADD13,29.7,2
HNRNPR,Affected,missense,greenyellow,CADD13,24.7,2
HNRNPR,Affected,missense,greenyellow,CADD13,23.1,2
HNRNPR,Affected,missense,greenyellow,CADD13,32,2
RPL11,Affected,splice_donor,black,CADD13,25,3
PITHD1,Affected,missense,greenyellow,CADD13,31,2
PITHD1,Unaffected,missense,greenyellow,CADD13,34,2
ARID1A,Affected,missense,greenyellow,CADD13,20.7,2
ARID1A,Affected,missense,greenyellow,CADD13,23.6,2
GPN2,Affected,missense,greenyellow,CADD13,22.9,2
GPN2,Affected,missense,greenyellow,CADD13,28.3,2
NUDC,Affected,missense,black,CADD13,27.3,3
RCC1,Unaffected,missense,black,CADD13,34,3
SRSF4,Unaffected,missense,greenyellow,CADD13,24.1,2
PUM1,Affected,missense,greenyellow,CADD13,27.3,2
PUM1,Affected,missense,greenyellow,CADD13,32,2
PUM1,Affected,missense,greenyellow,CADD13,24.6,2
PUM1,Unaffected,missense,greenyellow,CADD13,20.7,2
SNRNP40,Affected,synonymous,yellow,CADD13,20.7,4
KPNA6,Affected,missense,greenyellow,CADD13,29.1,2
HDAC1,Affected,missense,tan,CADD13,34,6
SFPQ,Affected,missense,blue,CADD13,26.7,5
NCDN,Unaffected,missense,blue,CADD13,23.8,5
NCDN,Affected,missense,blue,CADD13,23.2,5
NCDN,Unaffected,missense,blue,CADD13,22,5
AGO1,Affected,missense,tan,CADD13,23.3,6
AGO1,Affected,missense,tan,CADD13,31,6
AGO1,Affected,missense,tan,CADD13,31,6
AGO1,Affected,missense,tan,CADD13,28.7,6
AGO1,Unaffected,stop_gained,tan,CADD13,37,6
AGO1,Affected,missense,tan,CADD13,26.7,6
THRAP3,Affected,missense,tan,CADD13,34,6
THRAP3,Affected,missense,tan,CADD13,28.2,6
MACF1,Unaffected,missense,blue,CADD13,35,5
MACF1,Affected,missense,blue,CADD13,22.4,5
CAP1,Affected,missense,black,CADD13,27.4,3
AKR1A1,Unaffected,missense,yellow,CADD13,34,4
NASP,Affected,missense,magenta,CADD13,23.7,1
ELAVL4,Affected,missense,greenyellow,CADD13,23.1,2
NFIA,Affected,stop_gained,blue,CADD13,38,5
NFIA,Affected,missense,blue,CADD13,26.9,5
NFIA,Affected,missense,blue,CADD13,27.1,5
SERBP1,Unaffected,splice_acceptor,tan,CADD13,23.8,6
SERBP1,Affected,missense,tan,CADD13,22.9,6
SERBP1,Affected,missense,tan,CADD13,28.7,6
LRRC40,Affected,missense,greenyellow,CADD13,22.9,2
SRSF11,Affected,missense,greenyellow,CADD13,23.6,2
ACADM,Affected,missense,black,CADD13,34,3
FUBP1,Affected,missense,greenyellow,CADD13,24,2
DDAH1,Affected,missense,black,CADD13,24.9,3
DDAH1,Affected,missense,black,CADD13,24.9,3
DDAH1,Affected,missense,black,CADD13,23,3
DR1,Affected,missense,greenyellow,CADD13,24.9,2
FNBP1L,Affected,missense,greenyellow,CADD13,26.6,2
PTBP2,Affected,missense,blue,CADD13,22,5
GSTM2,Unaffected,stop_gained,black,CADD13,34,3
AHCYL1,Affected,missense,tan,CADD13,23.3,6
CSDE1,Affected,stop_gained,blue,CADD13,38,5
CSDE1,Affected,missense,blue,CADD13,33,5
CSDE1,Affected,stop_gained,blue,CADD13,36,5
CSDE1,Unaffected,missense,blue,CADD13,20.6,5
ECM1,Affected,missense,greenyellow,CADD13,34,2
ECM1,Unaffected,missense,greenyellow,CADD13,23.1,2
SELENBP1,Unaffected,missense,tan,CADD13,34,6
PSMB4,Affected,missense,yellow,CADD13,28.7,4
POGZ,Affected,stop_gained,greenyellow,CADD13,39,2
POGZ,Affected,stop_gained,greenyellow,CADD13,39,2
POGZ,Affected,stop_gained,greenyellow,CADD13,38,2
POGZ,Affected,stop_gained,greenyellow,CADD13,38,2
POGZ,Affected,missense,greenyellow,CADD13,27.5,2
POGZ,Affected,missense,greenyellow,CADD13,33,2
POGZ,Affected,missense,greenyellow,CADD13,26.1,2
POGZ,Unaffected,missense,greenyellow,CADD13,31,2
FLG,Affected,missense,greenyellow,CADD13,21.6,2
FLG2,Unaffected,missense,black,CADD13,21.9,3
FLG2,Affected,missense,black,CADD13,22.8,3
KPRP,Affected,missense,greenyellow,CADD13,25.4,2
ILF2,Affected,stop_gained,greenyellow,CADD13,41,2
ILF2,Affected,stop_gained,greenyellow,CADD13,41,2
TPM3,Unaffected,missense,yellow,CADD13,22.3,4
UBAP2L,Unaffected,missense,greenyellow,CADD13,24.6,2
GBA,Unaffected,missense,greenyellow,CADD13,24.4,2
GBA,Affected,missense,greenyellow,CADD13,24.2,2
ARHGEF2,Affected,stop_gained,greenyellow,CADD13,42,2
ARHGEF2,Affected,missense,greenyellow,CADD13,26.7,2
ARHGEF2,Affected,missense,greenyellow,CADD13,33,2
ARHGEF2,Affected,missense,greenyellow,CADD13,33,2
ARHGEF2,Affected,missense,greenyellow,CADD13,30,2
ARHGEF2,Affected,stop_gained,greenyellow,CADD13,35,2
LMNA,Affected,missense,tan,CADD13,33,6
CCT3,Affected,missense,yellow,CADD13,25.3,4
BCAN,Affected,missense,tan,CADD13,24.1,6
BCAN,Affected,missense,tan,CADD13,35,6
CD1A,Affected,missense,greenyellow,CADD13,21.1,2
TAGLN2,Affected,missense,black,CADD13,29.3,3
PBX1,Affected,missense,greenyellow,CADD13,27.7,2
PBX1,Affected,missense,greenyellow,CADD13,35,2
PBX1,Affected,missense,greenyellow,CADD13,27.2,2
PBX1,Affected,missense,greenyellow,CADD13,22.3,2
ALDH9A1,Affected,missense,black,CADD13,35,3
CREG1,Affected,missense,greenyellow,CADD13,25.9,2
PRDX6,Affected,stop_gained,greenyellow,CADD13,37,2
DHX9,Affected,missense,greenyellow,CADD13,32,2
IVNS1ABP,Affected,missense,greenyellow,CADD13,24.8,2
TPR,Affected,missense,black,CADD13,22,3
TPR,Affected,missense,black,CADD13,22.9,3
TPR,Affected,missense,black,CADD13,22.9,3
PKP1,Unaffected,stop_gained,greenyellow,CADD13,37,2
PKP1,Affected,missense,greenyellow,CADD13,35,2
PKP1,Unaffected,missense,greenyellow,CADD13,21.5,2
IPO9,Affected,missense,yellow,CADD13,27.3,4
YOD1,Affected,missense,greenyellow,CADD13,24,2
BPNT1,Affected,missense,tan,CADD13,34,6
CAPN2,Unaffected,missense,greenyellow,CADD13,24.8,2
LBR,Affected,missense,blue,CADD13,20.9,5
LBR,Affected,missense,blue,CADD13,35,5
LBR,Affected,missense,blue,CADD13,21.6,5
PARP1,Unaffected,missense,magenta,CADD13,34,1
CEP170,Affected,missense,blue,CADD13,32,5
ZBTB18,Affected,stop_gained,blue,CADD13,38,5
ZBTB18,Affected,missense,blue,CADD13,26,5
HNRNPU,Affected,missense,greenyellow,CADD13,24.2,2
HNRNPU,Affected,missense,greenyellow,CADD13,24.2,2
HNRNPU,Affected,stop_gained,greenyellow,CADD13,35,2
HNRNPU,Affected,missense,greenyellow,CADD13,24.2,2
SCCPDH,Unaffected,missense,tan,CADD13,24.3,6
CPSF3,Affected,missense,greenyellow,CADD13,26.3,2
CPSF3,Affected,missense,greenyellow,CADD13,21.4,2
RRM2,Affected,missense,black,CADD13,27.1,3
RRM2,Affected,missense,black,CADD13,27.1,3
DDX1,Unaffected,missense,blue,CADD13,23.3,5
DDX1,Affected,missense,blue,CADD13,33,5
APOB,Affected,missense,greenyellow,CADD13,23,2
APOB,Unaffected,missense,greenyellow,CADD13,23,2
HADHA,Affected,missense,black,CADD13,28.8,3
HADHB,Affected,missense,black,CADD13,21.7,3
HADHB,Affected,missense,black,CADD13,22.9,3
DPYSL5,Affected,missense,blue,CADD13,22,5
ZNF512,Unaffected,missense,blue,CADD13,22.8,5
XDH,Unaffected,missense,greenyellow,CADD13,33,2
XDH,Affected,missense,greenyellow,CADD13,28,2
HNRNPLL,Affected,missense,black,CADD13,34,3
SRSF7,Affected,missense,greenyellow,CADD13,29.6,2
LRPPRC,Unaffected,missense,tan,CADD13,23.8,6
MSH2,Affected,stop_gained,black,CADD13,42,3
MSH2,Affected,missense,black,CADD13,25.5,3
MSH6,Affected,missense,black,CADD13,27.5,3
MSH6,Affected,missense,black,CADD13,32,3
MSH6,Affected,missense,black,CADD13,33,3
SPTBN1,Unaffected,missense,tan,CADD13,28,6
SPTBN1,Affected,missense,tan,CADD13,33,6
SPTBN1,Affected,missense,tan,CADD13,33,6
SPTBN1,Affected,missense,tan,CADD13,25,6
SPTBN1,Affected,stop_gained,tan,CADD13,43,6
SPTBN1,Affected,missense,tan,CADD13,23.6,6
SPTBN1,Affected,missense,tan,CADD13,22.9,6
SPTBN1,Affected,stop_gained,tan,CADD13,35,6
EML6,Affected,missense,black,CADD13,23,3
EML6,Affected,missense,black,CADD13,34,3
EML6,Unaffected,missense,black,CADD13,32,3
EML6,Affected,missense,black,CADD13,24.4,3
EML6,Unaffected,missense,black,CADD13,27.7,3
RTN4,Unaffected,missense,yellow,CADD13,20.4,4
RTN4,Affected,missense,yellow,CADD13,25.1,4
BCL11A,Affected,stop_gained,greenyellow,CADD13,37,2
BCL11A,Affected,missense,greenyellow,CADD13,28.3,2
XPO1,Unaffected,missense,black,CADD13,27.2,3
XPO1,Affected,missense,black,CADD13,34,3
XPO1,Affected,missense,black,CADD13,33,3
XPO1,Affected,missense,black,CADD13,23.5,3
XPO1,Affected,missense,black,CADD13,23.1,3
CCT4,Affected,missense,yellow,CADD13,23.1,4
CCT4,Affected,missense,yellow,CADD13,24.5,4
UGP2,Unaffected,missense,tan,CADD13,24,6
RAB1A,Unaffected,missense,yellow,CADD13,35,4
ACTR2,Affected,missense,blue,CADD13,23.5,5
ANTXR1,Affected,missense,magenta,CADD13,33,1
NFU1,Unaffected,splice_acceptor,black,CADD13,23,3
PCYOX1,Affected,missense,tan,CADD13,34,6
PCYOX1,Unaffected,missense,tan,CADD13,23.6,6
NAGK,Affected,missense,yellow,CADD13,26.7,4
DYSF,Affected,missense,greenyellow,CADD13,22.5,2
DYSF,Affected,missense,greenyellow,CADD13,28.5,2
DYSF,Affected,stop_gained,greenyellow,CADD13,39,2
DYSF,Affected,missense,greenyellow,CADD13,34,2
DYSF,Affected,missense,greenyellow,CADD13,22.7,2
DYSF,Affected,missense,greenyellow,CADD13,28.9,2
CCT7,Affected,splice_acceptor,yellow,CADD13,24.3,4
CCT7,Affected,missense,yellow,CADD13,35,4
DCTN1,Affected,missense,blue,CADD13,24.2,5
SUCLG1,Unaffected,missense,greenyellow,CADD13,27,2
CAPG,Affected,missense,tan,CADD13,25.5,6
USP39,Affected,missense,tan,CADD13,26.7,6
USP39,Affected,missense,tan,CADD13,26.2,6
SNRNP200,Affected,missense,yellow,CADD13,32,4
SNRNP200,Affected,missense,yellow,CADD13,32,4
SNRNP200,Affected,missense,yellow,CADD13,28.6,4
SNRNP200,Affected,missense,yellow,CADD13,25.6,4
SNRNP200,Unaffected,missense,yellow,CADD13,21.5,4
SNRNP200,Affected,missense,yellow,CADD13,22.3,4
IL1RL1,Affected,missense,greenyellow,CADD13,22.9,2
IL1RL1,Affected,missense,greenyellow,CADD13,25.9,2
PTPN4,Affected,stop_gained,greenyellow,CADD13,37,2
RALB,Affected,missense,tan,CADD13,32,6
UGGT1,Affected,splice_acceptor,tan,CADD13,26.1,6
UGGT1,Affected,missense,tan,CADD13,32,6
POTEJ,Unaffected,missense,yellow,CADD13,24.2,4
MGAT5,Affected,missense,greenyellow,CADD13,24.3,2
MGAT5,Affected,missense,greenyellow,CADD13,25.1,2
MCM6,Affected,splice_acceptor,black,CADD13,25.9,3
MCM6,Affected,missense,black,CADD13,24.4,3
MCM6,Affected,missense,black,CADD13,27.5,3
KIF5C,Affected,missense,blue,CADD13,33,5
KIF5C,Affected,missense,blue,CADD13,35,5
KIF5C,Affected,missense,blue,CADD13,35,5
KIF5C,Unaffected,missense,blue,CADD13,35,5
KIF5C,Affected,missense,blue,CADD13,23.4,5
PRPF40A,Affected,splice_donor,tan,CADD13,27.7,6
ITGB6,Affected,missense,greenyellow,CADD13,25.5,2
TBR1,Affected,missense,greenyellow,CADD13,25.9,2
TBR1,Affected,missense,greenyellow,CADD13,27.5,2
TBR1,Affected,missense,greenyellow,CADD13,24.6,2
TBR1,Affected,missense,greenyellow,CADD13,27.1,2
TBR1,Affected,missense,greenyellow,CADD13,35,2
GORASP2,Affected,missense,tan,CADD13,25.3,6
DYNC1I2,Unaffected,missense,blue,CADD13,27.6,5
HNRNPA3,Affected,missense,greenyellow,CADD13,26.1,2
PRKRA,Affected,missense,blue,CADD13,27.3,5
NCKAP1,Affected,stop_gained,greenyellow,CADD13,47,2
NCKAP1,Affected,missense,greenyellow,CADD13,33,2
NCKAP1,Affected,missense,greenyellow,CADD13,28.8,2
HIBCH,Affected,missense,magenta,CADD13,29.3,1
MYO1B,Unaffected,missense,tan,CADD13,34,6
SF3B1,Affected,missense,yellow,CADD13,24.2,4
SF3B1,Affected,stop_gained,yellow,CADD13,35,4
SF3B1,Affected,missense,yellow,CADD13,28,4
SF3B1,Affected,missense,yellow,CADD13,27.4,4
SF3B1,Affected,missense,yellow,CADD13,22.7,4
MOB4,Affected,missense,tan,CADD13,23.2,6
MOB4,Affected,missense,tan,CADD13,31,6
MOB4,Affected,missense,tan,CADD13,34,6
SATB2,Affected,missense,blue,CADD13,27.9,5
SATB2,Affected,missense,blue,CADD13,34,5
SATB2,Affected,missense,blue,CADD13,29.5,5
PARD3B,Affected,stop_gained,greenyellow,CADD13,43,2
MAP2,Unaffected,missense,blue,CADD13,29.4,5
MAP2,Unaffected,missense,blue,CADD13,26.3,5
MAP2,Affected,missense,blue,CADD13,26.8,5
ATIC,Affected,missense,black,CADD13,29.8,3
ATIC,Affected,missense,black,CADD13,35,3
XRCC5,Affected,missense,greenyellow,CADD13,27.3,2
TNS1,Affected,missense,tan,CADD13,25,6
TNS1,Affected,missense,tan,CADD13,35,6
AAMP,Unaffected,missense,magenta,CADD13,31,1
FARSB,Affected,missense,blue,CADD13,33,5
CUL3,Affected,splice_donor,blue,CADD13,27.2,5
CUL3,Affected,stop_gained,blue,CADD13,38,5
CUL3,Affected,missense,blue,CADD13,23.8,5
PTMA,Affected,missense,greenyellow,CADD13,23.2,2
COPS8,Affected,missense,greenyellow,CADD13,28.4,2
KIF1A,Unaffected,missense,greenyellow,CADD13,35,2
KIF1A,Affected,missense,greenyellow,CADD13,24.8,2
KIF1A,Affected,missense,greenyellow,CADD13,26.3,2
CROCC2,Affected,missense,greenyellow,CADD13,21,2
CROCC2,Unaffected,missense,greenyellow,CADD13,26.3,2
HDLBP,Affected,missense,greenyellow,CADD13,26.1,2
HDLBP,Affected,missense,greenyellow,CADD13,27,2
HDLBP,Affected,missense,greenyellow,CADD13,28.2,2
DTYMK,Unaffected,missense,greenyellow,CADD13,28.6,2
DTYMK,Affected,stop_gained,greenyellow,CADD13,36,2
RAD18,Unaffected,missense,tan,CADD13,24.8,6
NUP210,Affected,missense,tan,CADD13,24.3,6
NUP210,Unaffected,missense,tan,CADD13,28.9,6
NUP210,Unaffected,missense,tan,CADD13,24.4,6
NUP210,Affected,missense,tan,CADD13,30,6
XPC,Affected,missense,greenyellow,CADD13,24,2
XPC,Affected,missense,greenyellow,CADD13,24,2
XPC,Affected,stop_gained,greenyellow,CADD13,35,2
LSM3,Affected,stop_gained,black,CADD13,37,3
RPL15,Affected,missense,black,CADD13,28,3
RPL15,Affected,missense,black,CADD13,23.7,3
TOP2B,Unaffected,missense,yellow,CADD13,23,4
TOP2B,Unaffected,missense,yellow,CADD13,23,4
TOP2B,Unaffected,missense,yellow,CADD13,25.3,4
TOP2B,Affected,missense,yellow,CADD13,34,4
TOP2B,Affected,missense,yellow,CADD13,25.8,4
TOP2B,Affected,missense,yellow,CADD13,33,4
EOMES,Affected,missense,greenyellow,CADD13,23.9,2
EOMES,Unaffected,missense,greenyellow,CADD13,21.4,2
RPL14,Affected,missense,black,CADD13,24.7,3
CTNNB1,Affected,stop_gained,tan,CADD13,44,6
CTNNB1,Affected,missense,tan,CADD13,22.8,6
CTNNB1,Affected,synonymous,tan,CADD13,20.8,6
LTF,Unaffected,missense,greenyellow,CADD13,23.5,2
LTF,Affected,missense,greenyellow,CADD13,23.6,2
MAP4,Affected,missense,black,CADD13,31,3
MAP4,Affected,missense,black,CADD13,27.4,3
UQCRC1,Affected,missense,yellow,CADD13,35,4
UQCRC1,Affected,missense,yellow,CADD13,25.5,4
PRKAR2A,Affected,missense,blue,CADD13,26.8,5
IMPDH2,Affected,missense,black,CADD13,33,3
IMPDH2,Affected,missense,black,CADD13,24.8,3
TWF2,Unaffected,missense,greenyellow,CADD13,34,2
TKT,Affected,missense,greenyellow,CADD13,33,2
TKT,Affected,missense,greenyellow,CADD13,35,2
TKT,Affected,missense,greenyellow,CADD13,35,2
FLNB,Unaffected,missense,tan,CADD13,23.8,6
FLNB,Unaffected,splice_donor,tan,CADD13,27.1,6
FLNB,Affected,missense,tan,CADD13,23,6
FLNB,Affected,missense,tan,CADD13,24.4,6
PSMD6,Affected,stop_gained,blue,CADD13,52,5
PSMD6,Affected,missense,blue,CADD13,26.8,5
SUCLG2,Affected,stop_gained,tan,CADD13,39,6
UBA3,Affected,missense,greenyellow,CADD13,23,2
CGGBP1,Affected,missense,greenyellow,CADD13,23.7,2
CGGBP1,Affected,missense,greenyellow,CADD13,22.2,2
FILIP1L,Affected,stop_gained,greenyellow,CADD13,40,2
ATP6V1A,Affected,missense,blue,CADD13,23.7,5
ATP6V1A,Affected,missense,blue,CADD13,29.1,5
CSTA,Affected,missense,greenyellow,CADD13,28.5,2
KPNA1,Affected,missense,tan,CADD13,28.7,6
SEMA5B,Affected,missense,magenta,CADD13,22.9,1
SEMA5B,Unaffected,missense,magenta,CADD13,26.3,1
SEMA5B,Affected,missense,magenta,CADD13,35,1
SEMA5B,Affected,missense,magenta,CADD13,23.9,1
MCM2,Unaffected,missense,magenta,CADD13,24.9,1
SEC61A1,Affected,missense,tan,CADD13,34,6
SEC61A1,Affected,missense,tan,CADD13,34,6
RUVBL1,Affected,missense,yellow,CADD13,24.1,4
RAB43,Affected,missense,greenyellow,CADD13,34,2
RAB43,Affected,missense,greenyellow,CADD13,22.7,2
COPG1,Unaffected,missense,greenyellow,CADD13,23.1,2
COPG1,Affected,missense,greenyellow,CADD13,35,2
COPG1,Unaffected,missense,greenyellow,CADD13,24.3,2
NUDT16,Affected,missense,greenyellow,CADD13,25.2,2
CDV3,Unaffected,missense,tan,CADD13,25.8,6
COPB2,Affected,stop_gained,blue,CADD13,40,5
PFN2,Affected,stop_gained,greenyellow,CADD13,39,2
MBNL1,Affected,stop_gained,magenta,CADD13,36,1
MBNL1,Affected,missense,magenta,CADD13,24,1
MBNL1,Affected,missense,magenta,CADD13,26.1,1
GMPS,Affected,missense,black,CADD13,33,3
GMPS,Affected,missense,black,CADD13,24.5,3
SMC4,Affected,missense,black,CADD13,23.4,3
SMC4,Unaffected,missense,black,CADD13,21.5,3
TNIK,Unaffected,missense,magenta,CADD13,22.9,1
TNIK,Affected,missense,magenta,CADD13,20.7,1
TNIK,Affected,missense,magenta,CADD13,24.5,1
MFN1,Affected,missense,greenyellow,CADD13,32,2
MFN1,Affected,missense,greenyellow,CADD13,24,2
SOX2,Affected,missense,greenyellow,CADD13,23.5,2
AP2M1,Unaffected,missense,blue,CADD13,32,5
AP2M1,Affected,missense,blue,CADD13,25.2,5
AP2M1,Affected,missense,blue,CADD13,25.9,5
AP2M1,Affected,missense,blue,CADD13,26.2,5
PSMD2,Affected,missense,yellow,CADD13,35,4
EIF4G1,Affected,missense,tan,CADD13,25.8,6
EIF4G1,Unaffected,missense,tan,CADD13,23.1,6
EIF4G1,Affected,missense,tan,CADD13,26.1,6
IGF2BP2,Affected,splice_acceptor,tan,CADD13,25.9,6
OPA1,Affected,missense,blue,CADD13,31,5
OPA1,Unaffected,missense,blue,CADD13,22.7,5
CTBP1,Affected,missense,yellow,CADD13,27,4
ADD1,Affected,missense,greenyellow,CADD13,24.6,2
ADD1,Affected,missense,greenyellow,CADD13,23.2,2
MFSD10,Affected,missense,tan,CADD13,24.2,6
CRMP1,Affected,missense,blue,CADD13,28.3,5
WDR1,Affected,missense,yellow,CADD13,28.5,4
DHX15,Unaffected,stop_gained,black,CADD13,40,3
PGM2,Affected,missense,tan,CADD13,32,6
PGM2,Affected,missense,tan,CADD13,28.5,6
UGDH,Affected,missense,black,CADD13,24.6,3
UBE2K,Affected,missense,greenyellow,CADD13,25.7,2
PDS5A,Unaffected,stop_gained,black,CADD13,36,3
PDS5A,Affected,missense,black,CADD13,34,3
LIMCH1,Affected,synonymous,greenyellow,CADD13,20.8,2
LIMCH1,Affected,missense,greenyellow,CADD13,29.4,2
TMEM33,Affected,missense,tan,CADD13,23.6,6
TMEM33,Unaffected,missense,tan,CADD13,22.4,6
POLR2B,Affected,missense,greenyellow,CADD13,32,2
POLR2B,Unaffected,stop_gained,greenyellow,CADD13,48,2
UBA6,Affected,splice_donor,blue,CADD13,27.2,5
UBA6,Unaffected,missense,blue,CADD13,24,5
RUFY3,Affected,missense,blue,CADD13,32,5
RUFY3,Affected,missense,blue,CADD13,20.6,5
RUFY3,Affected,missense,blue,CADD13,23.2,5
G3BP2,Affected,splice_acceptor,greenyellow,CADD13,24.5,2
USO1,Affected,stop_gained,blue,CADD13,38,5
SCARB2,Affected,missense,tan,CADD13,23.6,6
CCDC158,Affected,missense,greenyellow,CADD13,21.1,2
HNRNPD,Affected,splice_donor,blue,CADD13,24.4,5
HNRNPD,Affected,splice_donor,blue,CADD13,25.5,5
SEC31A,Affected,missense,blue,CADD13,24.7,5
SMARCAD1,Affected,missense,greenyellow,CADD13,35,2
SMARCAD1,Unaffected,stop_gained,greenyellow,CADD13,42,2
EIF4E,Affected,missense,yellow,CADD13,26.8,4
EIF4E,Affected,missense,yellow,CADD13,29.8,4
ADH5,Unaffected,missense,yellow,CADD13,26.4,4
PPP3CA,Affected,missense,blue,CADD13,22,5
