Gene,GRAVY_Score
RP4-809F18.1,-0.0688
AC135178.1,0.1336
RP11-513G19.1,-0.0688
RP13-977J11.5,-0.0688
RP11-283G6.5,-0.0688
RP11-59N23.3,-0.0688
NAV2-AS2,-0.0688
RP11-807H22.6,-0.0688
TIFAB,-0.1472
HIST1H3C,-0.5794
RP11-303G3.6,-0.0688
RP13-672B3.5,-0.0688
AE000658.30,-0.0688
OR4F28P,-0.0688
RP11-955H22.1,-0.0688
LINC00696,-0.3012
RP11-613F22.8,-0.0688
RP13-941N14.1,-0.0688
RP11-364C11.3,-0.0688
RP11-495K9.5,-0.0688
RP11-598P20.5,-0.8464
RP11-326C3.10,-0.0688
AP006621.6,-0.0688
RP11-182J1.5,-0.0688
RP11-243M5.1,-0.0688
CTD-2102P23.1,-0.0688
CT476828.8,-0.0688
XXbac-BPG16N22.5,-0.0688
RP11-757G1.5,-0.0688
RP11-290I21.2,-0.0688
AC073610.5,-0.5935
PNMA6D,-0.2248
STH,-0.1031
AC018692.4,-0.0688
OR8K4P,-0.0688
RP11-959F10.6,-0.0688
RP11-673D15.7,-0.0688
PTP4A2P2,-0.0688
RP11-429A20.3,-0.0688
AP003068.17,-0.0688
RP4-683L5.1,-0.0688
RP11-268P4.2,-0.0688
RP11-598F7.3,-0.0688
NAV2-AS3,-0.0688
RP11-256L11.1,-0.0688
RP11-5A11.1,-0.0688
AL589642.1,-0.0688
RP11-56P9.11,-0.0688
AC010296.1,-0.0688
AC084121.17,-0.0688
OR7E1P,-0.0688
IFITM9P,-0.0688
MIR4800,-0.0688
POLG2,-0.6013
RP11-599J14.2,-0.0688
RP11-76C10.5,-0.0688
TRIM51GP,-0.0688
RP11-274J7.3,-0.0688
XXbac-BPG299F13.16,-0.0688
HSPE1P20,-0.0688
KNOP1P1,-0.0688
AC103828.1,-0.0688
AC138744.2,-0.0688
HPRTP3,-0.0688
RP11-282O18.3,-0.0688
LINC00612,-0.0688
RP11-283G6.3,-0.0688
RP11-436I9.5,-0.0688
RP11-474D1.2,-0.0688
AC002519.6,-0.0688
OPCML-IT1,-0.0688
MTRNR2L8,0.1500
RP11-357K6.2,-0.0688
RP11-1060J15.3,-0.0688
RP11-45F15.2,-0.0688
RP13-895J2.7,-0.0688
RP11-429A20.2,-0.0688
RP11-613F22.5,-0.0688
RP3-454B23.1,-0.0688
CT476828.10,-0.0688
RP11-31L22.3,-0.0688
AL118508.1,-0.0688
RP11-324E6.4,-0.0688
RP11-349I1.2,-0.0688
AC109133.1,-0.0688
RP13-870H17.3,-0.0688
RP11-117L5.4,-0.0688
AP000462.2,-0.0688
AC079602.1,0.0075
AP000244.1,-0.0688
RP11-613M10.9,-0.6936
RP1-102E24.8,-0.0688
HPRTP4,-0.0688
RP11-864I4.4,-0.0688
CYCSP28,-0.0688
AP000462.1,-0.0688
RP11-21A7A.2,-0.0688
TCEB1P31,-0.0688
AE000658.22,-0.0688
OR8X1P,-0.0688
RP11-677M14.6,-0.0688
RP1-102E24.6,-0.0688
SETP17,-0.0688
RP5-944M2.1,-0.0688
FAM222A-AS1,-0.0688
AC091320.1,-0.0688
RP11-415I12.2,-0.0688
PDCL3P1,-0.0688
CYCSP29,-0.0688
RP11-407A16.4,-0.0688
RP11-728D14.6,-0.0688
RP11-351O2.2,-0.0688
RP11-216P16.4,-0.0688
RP11-582E3.2,-0.0688
RP11-529A4.9,-0.0688
RP11-75L1.1,-0.0688
RP11-677M14.5,-0.0688
RP11-1036E20.10,-0.0688
AC005013.1,-0.0688
CTD-2537O9.1,-0.0688
RP11-64B16.5,-0.0688
H2AFZP4,-0.0688
RP11-551L14.6,-0.0688
RP11-84E24.2,-0.0688
RP11-804A23.1,-0.0688
ALG1L8P,-0.0688
AGAP2-AS1,-0.4060
AC135776.1,-0.0688
RP11-428G5.6,-0.0688
RP11-72M10.5,-0.0688
RP11-335I12.2,-0.0688
AC110619.1,-0.0688
RP13-507P19.1,-0.0688
RP13-820C6.2,-0.0688
RP11-73M14.1,-0.0688
TRAV1-1,-0.0917
RP11-809N8.5,-0.0688
RP11-655M14.12,-0.0688
RERG-IT1,-0.0688
AC104304.1,-0.0688
RP11-318G8.2,-0.0688
RP11-1094M14.4,-0.0688
AP000721.4,-0.3189
RP11-526P6.1,-0.0688
AL021977.1,-0.0688
AC140481.1,-0.0688
RP11-1038A11.1,-0.0688
TAS2R12,-0.0688
RP11-986G18.1,-0.0688
RP11-277P12.9,-0.0688
AC139103.1,-0.0688
RP11-598F7.6,-0.0688
AC092143.1,-0.0688
TAS2R18,-0.0688
RP11-134N1.2,-0.0688
AL139812.1,-0.0688
RP11-313F23.2,-0.0688
RP11-64B16.4,-0.0688
RP11-118B22.4,-0.0688
CTB-58E17.5,-0.8153
RP11-286N22.10,-0.0688
NLRP9P,-0.0688
XXbac-BPG248L24.13,-0.0688
RP5-951N9.2,-0.0688
RP13-7D7.1,-0.0688
OR13C2,0.6940
RP11-473N11.2,-0.0688
RP11-463O12.3,-0.0688
RP11-140L24.3,-0.0688
RP11-680F8.1,-0.0688
RP11-674J14.3,-0.0688
DDX18P5,-0.0688
RP11-959F10.4,-0.0688
RP11-212D19.5,-0.0688
RP11-656E20.5,-0.0688
RP11-320N7.2,-0.0688
RP11-337L12.1,-0.0688
AC084125.1,-0.0688
RP13-977J11.2,-0.0688
RP4-765H13.1,-0.0688
AC093668.2,-0.0688
RP11-771K4.1,-0.0688
RP11-196H14.4,-0.0688
AC113134.1,-0.0688
AC020922.1,-0.7372
AL139819.1,-0.0688
AL732372.1,-0.0688
AC138031.2,-0.0688
RP11-500M8.7,0.2440
RP13-653N12.2,-0.0688
CALML3-AS1,-0.0688
RP11-452H21.1,-0.0688
RP11-56P9.6,-0.0688
NDUFA5P6,-0.0688
SMLR1,0.1411
RP11-262A12.1,-0.0688
PCDHB17,-0.2497
RP11-707G14.1,-0.0688
RP11-163O19.1,-0.0688
CTD-2555A7.2,-0.0688
RP11-137N23.1,-0.0688
GNAI2P1,-0.0688
CTD-2140G10.4,-0.0688
RP11-115C10.1,-0.0688
RP11-366L20.4,-0.0688
RP1-7G5.5,-0.0688
RP11-196H14.2,-0.0688
RP11-783K16.5,-0.0688
GVINP2,-0.0688
RP11-297L17.6,-0.0688
OR5BN2P,-0.0688
AC010336.1,-0.5547
RP11-283G6.4,-0.0688
RP5-916L7.2,-0.0688
AL391357.1,-0.0688
RP11-439H13.2,-0.0688
AC138123.2,-0.0688
RP11-313F23.3,-0.0688
AC013718.1,-0.0688
CTD-2537L20.1,-0.0688
RP11-817J15.3,-0.3012
OR5AN2P,-0.0688
CACNA1C-IT2,-0.0688
MRPS18CP4,-0.0688
RP11-709A23.2,-0.0688
DUX4L15,-0.0688
RP11-1118M6.2,-0.0688
RP11-4N23.1,-0.0688
RP11-424C20.2,-0.0688
AL136531.1,-0.2168
RP11-107P7.4,-0.0688
AC018692.3,-0.0688
RP11-152F13.3,-0.0688
RP11-809N8.6,-0.0688
AL645728.2,-0.0688
CCND2-AS2,-0.0688
RP11-815D16.1,-0.0688
ZBTB11-AS1,-0.0688
CCND2-AS1,-0.0688
RP11-46H11.2,-0.0688
RP11-256L11.3,-0.0688
RP11-407A16.8,-0.0688
RP11-611O2.3,-0.0688
RP11-449P1.1,-0.0688
AC139099.1,-0.0688
RP11-486L19.2,-0.0688
RP11-646J21.3,-0.0688
RP11-474D1.1,-0.0688
AC084125.2,-0.0688
LINC00273,-0.0688
RP11-443N24.1,-0.0688
RP13-672B3.2,-0.4752
LINC00507,-0.0688
RP11-133L14.2,-0.0688
AL050302.1,0.4729
RP11-729I10.2,-0.0688
RP11-214K3.5,-0.0688
AC016586.1,-0.4847
RP11-1H15.2,-0.0688
RP11-476M19.2,-0.0688
RP11-804A23.4,-0.0688
RP11-123O10.4,-0.0688
RP11-872D17.4,-0.0688
RERG-AS1,-0.0688
RP11-292I17.1,-0.0688
OR8L1P,-0.0688
AC020663.1,-0.0688
RP11-153K16.2,-0.0688
RP11-612B6.1,-0.0688
PPIAL4B,-0.3329
TMEM75,0.0717
RP11-1029F8.1,-0.0688
RP11-87C12.5,-0.0688
AC090953.1,-0.0688
RP1-166H1.2,-0.0688
MC1R,0.9117
RP11-180M15.3,-0.0688
RP11-180M15.4,-0.0688
C21orf119,-0.2836
RP11-185H22.1,-0.0688
AL139099.1,-0.3872
CCND2P1,-0.0688
RP11-81H14.4,-0.0688
ENPP7P5,-0.0688
RP11-197N18.2,-0.0688
RP11-625L16.1,-0.0688
RP11-436P7.2,-0.0688
RP11-172C16.4,-0.0688
RP11-236J17.3,-0.0688
AC022555.1,-0.0688
RP11-822E23.6,-0.0688
AP006285.1,-0.0688
RP11-284H19.1,-0.0688
CTD-2140B24.4,-0.4475
RP11-283I3.2,-0.0688
CTA-109P11.4,-0.0688
RP11-175P13.3,-0.0688
RP11-968A15.2,-0.0688
RP11-603J24.6,-0.0688
RP11-887P2.5,-0.0688
AC138688.2,-0.0712
RP11-20L19.1,-0.0688
RP11-54A9.1,-0.0688
RP11-536C10.9,-0.0688
MRPS36P5,-0.0688
RP11-234B24.6,0.2241
CR759784.1,-0.4121
PRR20C,-0.7403
TCEB1P32,-0.0688
BX005432.1,-0.0688
LINC00661,-0.0688
RP11-797M17.1,-0.0688
RP11-436I9.3,-0.0688
RP11-493P1.2,-0.0688
RP11-536G4.2,-0.0688
AC040173.1,-0.0688
CR812479.1,-0.0688
RP11-762I7.5,-0.0688
RP11-186F10.2,-0.0688
RP11-1143G9.4,-0.0688
MIR3180-4,-0.0688
RP11-579D7.4,-0.0688
BX511262.3,-0.0688
RP11-972L6.2,-0.0688
RP11-697H9.3,-0.0688
RP11-705C15.4,-0.0688
RP11-164H13.1,-0.0688
RP11-13A1.2,-0.0688
RP1-267L14.3,-0.0688
RP11-397H6.1,-0.0688
AL662867.3,-0.0688
RP11-585P4.5,-0.0688
CR753815.1,0.8182
CR759904.1,-0.1788
TRAPPC2P1,-0.2586
RP11-390N6.1,-0.0688
RP11-146E13.4,-0.0688
BX927214.1,-0.0688
RP11-272B17.1,-0.0688
RP11-654D12.3,-0.0688
RP11-536C10.13,-0.0688
RP11-259O18.4,-0.0688
AL773535.5,-0.0688
RP11-983P16.4,-0.0688
NUTF2P2,-0.0688
RP11-274M17.2,-0.0688
RP11-1103G16.1,-0.0688
C12orf79,-0.4641
CR762481.1,-0.0688
LINC00935,-0.7817
CHURC1-FNTB,-0.5377
RP11-80N2.2,-0.0688
CR753309.2,-0.0688
CTD-2252P21.1,-0.0688
RP11-171L9.1,-0.0688
RP11-735A19.2,-0.0688
RP11-497G19.3,-0.0688
RP11-755O11.2,-0.0688
BX927168.1,-0.4694
RP11-654D12.2,-0.0688
TAS2R38,0.7622
RP11-368J21.3,-0.0688
RP11-7N14.1,-0.0688
RP11-641A6.3,-0.0688
AC138688.3,-0.0333
RP3-416H24.1,-0.0688
AL845509.3,-0.0688
ZBED6,-0.3110
CR753842.2,-0.0688
RP11-536C10.14,-0.0688
RP11-848D3.4,-0.0688
RP11-408I18.9,-0.0688
RP11-123K3.4,-1.3516
BX927214.5,-0.0688
AL901607.1,-3.9111
RP11-263K4.1,-0.0688
RP11-359M6.1,-0.0688
RP11-587P21.3,-0.0688
RP11-603J24.5,-0.0688
CTD-2311B13.7,-0.0688
AC139677.1,-0.2203
RP11-121J20.1,-0.0688
RPL3P13,-0.0688
BX936369.5,-0.0688
RP11-570L15.2,-0.0688
AL805913.1,-0.1788
AL662822.6,-0.0688
CTD-2213F21.3,-0.0688
CR388229.1,-0.0688
RP11-562L8.1,-0.0688
RP11-804F13.2,-0.0688
RP11-554D14.1,-0.0688
GLYCAM1,-0.0688
AL139385.1,-0.0688
CTD-2314B22.2,-0.0688
RP11-266O8.1,-0.0688
RP3-461F17.2,-0.0688
RP11-176H8.1,0.2661
AC013269.1,-0.0688
RP11-956A19.1,-0.0688
AC139677.2,-0.3397
RP11-856F16.2,-0.0688
BX088523.1,-3.9500
CR759890.2,-0.0688
RP11-17G12.3,-0.0688
VTI1BP3,-0.0688
RP11-536C10.19,-0.0688
AL662822.1,-0.0688
AC225613.4,-0.6035
RP11-641A6.8,-0.0688
RP11-552I14.1,-0.0354
BCDIN3D-AS1,-0.0688
CR762481.5,-0.0688
CR936918.1,-0.0688
AL049543.1,0.1099
CR762481.3,-0.0688
AP000974.1,-0.5510
RP11-158L12.5,-0.0688
RP11-362K2.2,-0.1737
RND2,-0.0688
RP11-1022B3.1,-0.0688
RP11-881M11.2,-0.0688
RP11-813P10.1,-0.0688
AL513327.1,-0.0688
RP11-644F5.10,-1.2556
AL935156.1,0.2733
ARL17,-0.3191
RP11-341G23.4,-0.0688
RP11-540D4.3,-0.0688
CR753835.1,-0.0688
RP4-605O3.4,-0.0688
CR753509.1,-0.0688
OVCH1-AS1,-0.4448
AL805934.1,-0.0688
CTD-2311B13.8,-0.0688
RP11-96H19.1,-0.0688
MAPKAPK5,-0.7486
CR759814.1,-0.0688
RP11-274M17.3,-0.0688
RP11-466C23.4,-0.0688
DUXAP10,-0.0688
SMCR5,-0.0688
AL662822.9,-0.0688
AL844853.1,-0.6516
RP11-620J15.3,-0.0688
AC007115.3,-0.0688
RP11-70F11.8,-0.0688
AC217770.1,-0.0688
GRAMD4P3,-0.0688
RP11-511B23.2,-0.0688
LSM3P2,-0.0688
AL773535.2,-0.0688
RP11-121E16.1,-0.0688
RP11-43D4.2,-0.0688
AL662822.5,-0.0688
RP11-812D23.1,-0.0688
BX927168.3,-0.7717
AC139677.3,-0.0688
RP11-297L6.2,-0.0688
ARHGAP42P5,-0.0688
TRBV7-1,-0.3276
RP11-793H13.3,-0.0688
CR759912.1,-0.0688
RP11-231C14.5,-0.0688
GGTA2P,-0.0688
RP13-608F4.8,-0.0688
RP11-87P13.2,-0.0688
NPIPB1P,-0.0688
RP11-357K6.1,-0.0688
RP11-321F8.4,-0.0688
RP11-478C19.2,-0.0688
RP11-266O15.3,-0.0688
RP11-588H23.3,-0.0688
RP11-123M21.2,-0.0688
RPL41P2,-0.0688
RP11-129J12.2,-0.0688
RP11-125O5.2,0.7623
BX927214.4,-0.0688
PPIAL4D,-0.4250
RP11-386G11.3,-0.0688
RP11-116N8.4,-0.0688
HMGA1P3,-0.0688
RP11-56G10.2,-0.0688
RP11-228G3.1,-0.0688
HAUS8P1,-0.0688
RP11-44N21.1,-0.0688
RP11-511H9.3,-0.0688
GS1-410F4.4,-0.0688
OR7K1P,-0.0688
RP11-785H5.2,-0.0688
CR753842.1,0.0800
RP11-626I20.3,-0.0688
CR382280.4,-0.0688
AC021593.1,-0.0688
AL845557.1,-0.0688
CTD-2314B22.1,-0.0688
AC139677.4,-0.3690
SYF2P1,-0.0688
RP11-864J10.4,-0.0688
CR759912.5,-0.0688
RP11-603J24.14,-0.0688
RP11-272B17.2,0.5860
RP11-776A13.3,-0.0688
RP11-386G11.5,-0.0688
RP11-624G19.1,-0.0688
RP11-753H16.3,-0.0688
AC127032.5,-0.2742
RP11-1028N23.4,-0.0688
RP11-776A13.2,-0.0688
RP11-818F20.5,-0.0688
CR759928.1,-0.0688
MIR3180-3,-0.0688
RP11-139E19.2,-0.0688
PTP4A1P2,-0.0688
CR388372.5,-0.0688
RP11-444B24.2,-0.0688
CR354443.1,0.0800
RP11-493L12.5,-0.0688
RP11-603K19.1,-0.0688
CT476828.11,-0.0688
RP11-219B4.6,-0.0631
ZNF878,-0.9522
AL662822.4,-0.0688
RP11-454K7.1,-0.0688
RP11-413B19.2,-0.0688
RP11-1028N23.2,-0.0688
RP11-767I20.1,-0.0688
AC217770.3,0.1864
CR382280.1,-0.0688
RP11-993B23.1,-0.0688
RP11-650K20.2,-0.0688
RP11-338E21.3,-0.0688
RP11-148B3.2,-0.0688
RPEP6,-0.0688
RP11-45F15.1,-0.0688
NKX2-2-AS1,-0.0688
RP1-228P16.4,-0.0688
RP11-476M19.3,-0.0688
RP11-496I2.2,-0.0688
RP11-154D9.1,-0.0688
RP11-75L1.6,-0.0688
RP11-560G2.2,-0.0688
METTL7AP1,-0.0688
RP11-116N8.1,-0.0688
RP11-72J9.1,-0.0688
CR388372.4,-0.0688
RP11-367O10.1,-0.0688
AC005086.2,-0.0688
BX927214.6,-0.0688
CR812479.2,-0.0688
AL773543.1,0.8286
AL670886.2,-0.0688
RP11-1041F24.1,-0.0688
RP11-756H6.1,-0.0688
RP3-405J10.3,-0.0688
CASC18,-0.0688
RP11-437F6.1,-0.0688
RP11-1105G2.3,-1.1758
RP11-13A1.3,-0.0688
OR7E149P,-0.0688
RP1-74B13.2,-0.0688
BX000357.2,-0.0688
RP11-46I1.2,-0.0688
CTD-2006C1.10,-0.8368
RP11-860B13.1,-0.0688
RP11-977G19.14,-0.0688
RP11-658F2.8,-0.0688
CTD-2021H9.3,0.3241
AL662867.1,-0.0688
RP11-263K4.3,-0.0688
RP1-197B17.3,-0.0688
RP11-58A17.3,-0.0688
CTD-2384A14.1,-0.0688
RP11-305O6.3,-0.0688
AC132186.1,0.1095
RP11-597A11.4,-0.0688
AC127032.2,-0.0688
AL021707.2,-0.0688
RP11-567C2.1,-0.0688
CR759747.1,-0.0688
AC138688.5,-0.2533
RP11-162P23.2,0.0492
RP11-114F3.2,-0.0688
AC019294.1,-0.9229
RP11-6B19.1,-0.0688
RP11-753N8.1,-0.0688
RP1-90J4.2,-0.0688
RP11-1020M18.10,-0.0688
CTB-193M12.1,-0.0688
AL844213.6,-0.0688
OR7E47P,-0.0688
RP11-977G19.10,-0.4544
AC005086.1,-0.0688
RP11-536C10.12,-0.0688
CR759815.2,-0.5975
CR774188.1,-0.0688
RP1-34M23.5,-0.0688
RP11-6B19.3,-0.0688
CR759772.1,-0.0688
KIRREL3-AS1,-0.0688
BX927220.6,-0.0688
RP11-221N13.2,-0.0688
RP11-70F11.7,-0.0688
RP11-530C5.1,-0.0688
RP11-554E23.2,-0.0688
RP11-314P15.2,-0.0688
CTD-2384A14.2,-0.0688
RP11-611E13.2,-0.0688
CTD-2311B13.2,-0.0688
AC093847.1,-0.0688
RP11-121G22.3,-0.0688
NOVA1-AS1,-0.0688
RP1-228P16.5,-0.4591
RP11-361A23.1,-0.0688
RP11-474C8.3,-0.0688
RP11-474C8.4,-0.0688
RP11-61A14.1,-0.0688
RP11-293I14.2,0.0357
RP11-611E13.3,-0.0688
RP5-1057I20.2,-0.0688
RP11-554L12.3,-0.0688
ZNF727,-0.8649
KRT126P,-0.0688
RP11-478B9.2,-0.0688
RP11-377D9.3,-0.0688
RP5-1096D14.3,-0.0688
AL844213.10,0.3076
RP11-626P14.2,-0.0688
RP11-707G14.8,-0.0688
RP11-76E16.2,-0.0688
RP11-295G12.1,-0.0688
AL662831.2,-0.0688
RP11-248E9.5,-0.0688
RP11-169D4.2,-0.0688
RP11-603J24.17,-0.0688
RP11-722P11.4,-0.0688
RP11-114F3.5,-0.0688
AL662822.10,-0.0688
RP11-626I20.1,-0.0688
TUBB4BP1,-0.0688
RP11-25I15.2,-0.0688
RP1-46F2.3,-0.0688
CR759828.1,-0.0688
RP11-778J16.2,-0.0688
AL080274.1,-0.0688
RP11-754I20.2,-0.0688
AL360078.1,-0.0688
RP11-554D14.6,-0.0688
RP11-955H22.4,-0.0688
RP11-212D19.4,-0.4347
RP11-977B10.2,-0.0688
CR759912.8,-0.0688
RP11-667M19.2,-0.0688
RP11-478B9.1,-0.0688
AL662833.2,-0.0688
RP11-115H15.2,-0.0688
RP11-175P13.2,-0.0688
RP11-444J21.2,-0.0688
AL773544.3,0.2538
CBX3P5,-0.0688
RP11-108M12.3,-0.0688
RP4-601P9.2,-0.0688
RP11-125N22.3,-0.0688
RP11-386G11.10,-0.0688
RP11-497G19.1,-0.0688
AP000593.7,-0.0688
CR759787.1,-0.5806
CR759890.4,-0.0688
KRT128P,-0.0688
RP11-626P14.1,-0.0688
AL670886.1,0.0800
RP11-438N16.2,-0.0688
AC090571.1,-0.0688
RP11-12K6.2,-0.0688
RP11-554D14.4,-0.0688
BX936369.4,-0.0688
RP11-347C12.3,-0.2627
RP11-597A11.2,-0.0688
RP11-148E17.1,-0.0688
RP11-645C24.4,-0.0688
MIR3180-1,-0.0688
RP11-845M18.7,-0.0688
SDIM1,0.5253
RP4-601P9.1,-0.0688
RP11-274M17.1,-0.0688
RP4-816N1.6,-0.0688
RP11-498M15.1,-0.0688
RP11-350G24.2,-0.0688
RP11-350G24.1,-0.0688
RP11-128P10.1,-0.0688
RP11-21A7A.3,-0.0688
RP11-44N21.2,-0.0688
AL021546.6,-0.2599
RP11-144F15.1,-0.1000
RP11-977G19.11,-0.0688
RP11-70F11.11,-0.0688
LINC01154,-0.0688
RP3-521E19.2,-0.0688
BX927220.1,-0.0688
RP11-18O15.1,-0.0688
POTEM,-0.7978
RP11-340M11.1,-0.0688
CTB-31N19.2,-0.0688
RP1-228P16.3,-0.0688
CTD-2021H9.2,-0.0688
RP11-536C10.11,-0.0688
RP11-210N13.1,-0.0688
AP000619.6,-0.0688
RP11-711C17.1,-0.0688
RP11-370I10.4,-0.0688
RP11-966I7.3,-0.0688
RP11-820K3.4,-0.0688
ST13P3,-0.0688
AP000439.1,-0.0688
RP11-809N8.2,-0.0688
RP11-881M11.1,-0.0688
RP11-603J24.9,0.0025
RP11-788H18.1,-0.0688
A2MP1,-0.0688
RP11-625L16.3,-0.0688
RP11-248E9.6,-0.0688
RP11-248E9.1,-0.0688
RP11-244H18.1,-0.0688
GLULP5,-0.0688
RP11-244H18.3,-0.0688
RP11-202H2.1,-0.0688
CYB5AP5,-0.0688
RP5-944M2.2,-0.0688
RP1-288H2.2,-0.0688
RP11-711C17.2,-0.0688
AL773541.1,-0.0688
RP11-273B20.3,-0.0688
AL662822.7,-0.0688
RP11-571M6.7,-0.0688
RP11-384J4.1,-0.0688
RP11-611O2.1,-0.0688
ARHGAP42P4,-0.0688
RP11-174M13.2,-0.0688
KRT8P19,-0.0688
RP11-881M11.4,-0.0688
AC217778.2,-0.1171
RP11-496I2.6,-0.0688
RP11-272K23.4,-0.0688
RP11-173P15.5,-0.0688
RP3-468K18.5,-1.6389
CR759782.1,0.2354
BX294158.7,-0.0688
RP11-752G15.6,-0.0688
LINC00609,-0.0688
RP11-443B7.3,-0.0688
AL844213.5,-0.0688
RP11-22B23.2,-0.0688
RP11-536C10.2,-0.0688
CR547129.1,0.5900
RP11-404O18.1,-0.0688
AL671879.1,-0.0688
AL844213.3,-0.0688
RP11-385N17.3,-0.0688
AL844203.1,-0.0688
LRRC37A13P,-0.0688
RP11-60C6.3,-0.0688
MED15P6,-0.0688
RP11-345J4.1,-0.0688
CR759792.1,-0.0688
AL805909.1,-1.0687
BX927220.5,-0.0688
MKRN9P,-0.0688
BX284927.2,-0.0688
RP11-74K11.2,-0.0688
RP11-349K16.1,-0.0688
RP11-547C5.2,-0.0688
RP11-626I20.2,-0.0688
RP11-114H23.2,-0.0688
RP11-234B24.4,-0.0688
CR759890.1,-0.0688
AL662833.3,0.2538
BX248408.1,-0.0688
RP11-384J4.2,-0.0688
AL773544.1,-0.0688
RP11-290L1.5,-0.0688
P2RX5-TAX1BP3,-0.3269
RP11-478B9.3,-0.0688
CR388372.1,-0.0688
RP11-793H13.8,-0.0688
CTD-2311B13.1,-0.0688
BX294158.3,-0.0688
CR753846.2,-0.7803
RITA1,-0.7788
RP11-778J16.3,-0.0688
RP11-536C10.15,-0.0688
RP3-405J10.2,-0.0688
RP3-473L9.4,-0.0688
RP11-370I10.6,-0.0688
RP11-23J18.1,-0.0688
RP11-110L15.1,-0.0688
AL805909.3,-0.1968
RP11-64D24.2,-0.0688
RP11-443N24.3,-0.0688
RP11-809C9.2,-0.0688
RP11-98E6.1,-0.0688
RP11-167N24.6,-0.0563
MRPL40P1,-0.0688
CR753803.1,-0.0688
RP11-89M22.3,-0.0688
RP11-150C16.1,-0.0688
RP11-146E13.3,-0.0688
RP11-989F5.1,-0.0688
FNBP1P1,-0.0688
RP11-701B6.1,-0.0688
RP11-620J15.1,-0.0688
BX247900.3,-0.0688
RP11-471N19.1,-0.0688
RP11-410B16.1,-0.0688
RP11-641A6.2,-0.0688
RP11-359M6.3,-0.0688
NXPE2P1,-0.0688
MTRNR2L10,0.3833
RP11-244H18.4,-0.0688
RP3-446N13.1,-0.0688
RP11-834C11.10,-0.0688
RP11-114H23.3,-0.0688
RP11-536C10.22,-0.0688
CR388219.1,0.2354
BX294158.1,-0.0688
BX927178.1,-0.0688
DQ-A1,0.1398
CR759761.2,-0.0688
RP11-161H23.8,-0.0688
RP11-81H3.1,-0.0688
CR382280.6,-0.0688
SLC25A3P2,-0.0688
RP11-977G19.12,-0.0688
RP11-617J18.1,-0.0688
AC217775.2,-0.0304
RP11-388G3.1,-0.0688
RP11-650K20.3,-0.3310
LBX2-AS1,-0.0688
RP11-113C12.8,-0.0688
RP11-256L6.2,-0.0688
RP11-680A11.5,-0.0688
CTD-2311B13.5,-0.0688
RP11-1079J22.1,-0.0688
AL662831.3,-0.0688
AP000438.2,-0.0688
RP11-701H24.3,-0.0688
RP11-324P9.1,-0.0688
RP11-133L14.5,-0.0688
RP11-362A1.1,-0.0688
KRT18P20,-0.0688
RP11-686G8.2,-0.0688
RP11-341G23.3,-0.0688
RP11-44N21.4,-0.0688
BX296568.1,0.1417
RP11-298I3.1,-0.0688
RP11-328C8.2,-0.0688
AC005086.3,-0.0688
RP11-956E11.1,-0.0688
RP11-689B22.2,-0.0688
RP11-780K2.1,-0.0688
AL663093.3,-0.0688
AC225613.6,-0.0688
RP11-159N11.3,-0.0688
CR753819.1,0.2538
RP11-554D14.5,-0.0688
RP11-357K6.3,-0.0688
RP11-1K3.1,-0.0688
AC074378.1,-0.0688
AP003419.11,-0.0688
CR762481.7,-0.0688
AC093510.1,-0.0688
CR382280.7,-0.0688
AL731683.1,0.4412
RP11-114F10.3,-0.0688
RP11-139B1.1,-0.0688
BX248419.1,-1.3609
RP11-989F5.3,-0.0688
RP11-1038A11.2,-0.0688
RP11-359J14.3,-0.0688
RP11-662I13.2,-0.0688
RP11-38F22.1,-0.0688
RP11-1016B18.1,-0.0688
AL662857.1,-0.0688
OR5BJ1P,-0.0688
AC139677.5,-0.6085
RP11-944C7.1,-0.0688
RP11-486A14.2,-0.0688
BMS1P18,-0.0688
RP11-508P1.2,-0.0688
AL805909.2,-0.7419
MTND2P17,-0.0688
NF1P4,-0.0688
RP11-81K13.1,-0.0688
RP11-603J24.4,-0.0688
RP11-82C23.2,-0.0688
RP11-887P2.6,-0.0688
RP11-718L23.1,-0.0688
RP11-125N22.2,-0.0688
RP11-603J24.7,-0.0688
RP11-495K9.9,-0.0688
RP11-1049A21.2,-0.0688
MTRNR2L3,0.1625
RP11-314D7.3,-0.0688
AC019319.1,-0.7200
TMEM5-AS1,-0.0688
RP11-210M15.1,-0.0688
RP11-384P14.1,-0.0688
CR354443.2,-0.0688
CR753846.1,-0.0688
SHD,-0.0688
AL049542.1,-0.0688
RP11-785H5.1,-0.0688
RP11-298E10.1,-0.0688
RP11-690J15.1,-0.0688
RP11-443N24.4,-0.0688
RP11-864I4.3,-0.0688
RP11-734E19.1,-0.0688
RP11-536C10.5,-0.0688
RP11-510I5.4,-0.0688
RP11-114F10.2,-0.0688
RP11-103B5.2,-0.0688
RP11-248E9.7,-0.0688
CR933842.1,-0.0688
BX248406.1,0.7846
AL360154.1,-0.4399
RP11-525E9.1,-0.0688
GRAMD4P4,-0.0688
RP11-167N24.3,-0.0688
RP11-541G9.2,-0.0688
RP11-345J4.3,-0.5264
RP11-317N8.4,-0.0688
RP11-800A3.7,-0.0688
RP11-67A1.2,-0.0688
HNRNPA1P50,-0.0688
RP11-352M15.1,-0.0688
RP11-266O15.4,-0.0688
CR938714.1,-0.0688
